Date,800,1400,1800
1,29.62,29.67,29.68
2,29.68,29.71,29.7
3,29.65,29.63,29.62
4,29.72,29.75,29.71
5,29.7,29.74,29.72
6,29.55,29.43,29.47
7,29.82,30,30.04
8,30.16,30.2,30.22
9,30.25,30.25,30.23
10,30.18,30.19,30.17
11,30.22,30.25,30.26
12,30.26,30.25,30.23
13,30.16,30.11,30.08
14,29.96,29.91,29.89
15,29.88,29.86,29.79
16,29.88,29.99,30.01
17,30.2,30.24,30.28
18,30.32,30.32,30.28
19,30.18,30.14,30.09
20,30.02,29.93,29.88
21,29.72,29.67,29.66
22,29.9,30,30.07
23,30.25,30.29,30.25
24,30.17,30.16,30.19
25,30.21,30.16,30.09
26,29.9,29.97,29.98
27,29.91,29.97,30.02
28,30.05,30.02,29.99
29,30.11,30.18,30.21
30,30.18,30.11,30.07
