Date,800,1400,1800
1,30.04,30.05,30.05
2,30.08,30.12,30.13
3,30.14,30.14,30.13
4,30.12,30.1,30.04
5,29.87,29.97,30
6,29.99,29.91,29.82
7,29.81,29.8,29.76
8,29.78,29.94,30.01
9,30.1,30.09,30.11
10,30.16,30.2,30.24
11,30.35,30.39,30.41
12,30.45,30.47,30.46
13,30.42,30.41,30.41
14,30.37,30.39,30.38
15,30.36,30.37,30.36
16,30.32,30.31,30.3
17,30.28,30.28,30.28
18,30.28,30.27,30.26
19,30.25,30.27,30.26
20,30.25,30.24,30.22
21,30.16,30.14,30.11
22,30.05,30.03,30
23,30.03,30.05,30.07
24,30.19,30.24,30.26
25,30.27,30.28,30.28
26,30.19,30.14,30.09
27,30.1,30.13,30.08
28,29.8,29.78,29.82
29,30.03,30.09,30.09
30,30.02,29.98,29.92
31,29.74,29.79,29.93
